Umbridge,have,death
Draco,take,Dumbledore
Dumbledore,have,father
school,uses,Dumbledore
Order Phoenix,have,Dumbledore
Harry,have,animagus
Dumbledore,have,Black
Harry,give,Slughorn
Dumbledore,recognises,Harry
Harry,have,Death Eater
Harry,learns,Nagini
